id,fips,econ_year,unemp_rate,num_unemployed
18713,42069,2015,5.9,6313
18714,42071,2015,4.2,11561
18715,42073,2015,6.4,2711
18716,42075,2015,4.6,3232
18717,42077,2015,5.4,10087
18718,42079,2015,6.6,10444
18719,42081,2015,6.2,3753
18720,42083,2015,6.2,1175
18721,42085,2015,5.6,2945
18722,42087,2015,5.9,1231
18723,42089,2015,6.6,5305
18724,42091,2015,4.2,18670
18725,42093,2015,4.4,402
18726,42095,2015,5.4,8391
18727,42097,2015,6.2,2699
18728,42099,2015,4.5,1097
18729,42101,2015,7.2,50383
18730,42103,2015,6.7,1663
18731,42105,2015,7.2,528
18732,42107,2015,6.4,4371
18733,42109,2015,4.8,959
18734,42111,2015,7,2400
18735,42113,2015,6.3,191
18736,42115,2015,5.7,1218
18737,42117,2015,6.6,1350
18738,42119,2015,4.6,880
18739,42121,2015,6.1,1481
18740,42123,2015,5.1,1014
18741,42125,2015,5.7,6054
18742,42127,2015,5.9,1322
18743,42129,2015,5.5,10052
18744,42131,2015,6.2,876
18745,42133,2015,4.8,11264
18746,44000,2015,6,33505
18747,44001,2015,5.3,1394
18748,44003,2015,5.6,5063
18749,44005,2015,5.4,2404
18750,44007,2015,6.4,20727
18751,44009,2015,5.6,3917
18752,45000,2015,5.9,133750
18753,45001,2015,6.8,705
18754,45003,2015,5.8,4308
18755,45005,2015,11.2,308
18756,45007,2015,5.3,4726
18757,45009,2015,10.4,567
18758,45011,2015,8.9,745
18759,45013,2015,5.4,3870
18760,45015,2015,5.4,5079
18761,45017,2015,7.1,486
18762,45019,2015,4.8,9495
18763,45021,2015,7.1,1654
18764,45023,2015,8.3,1115
18765,45025,2015,6,1286
18766,45027,2015,7.6,995
18767,45029,2015,6.9,1153
18768,45031,2015,7.3,2193
18769,45033,2015,8.5,1080
18770,45035,2015,5.4,3934
18771,45037,2015,6.3,669
18772,45039,2015,8,799
18773,45041,2015,6.5,4236
18774,45043,2015,8.3,2100
18775,45045,2015,4.9,11874
18776,45047,2015,6.3,1955
18777,45049,2015,8.3,693
18778,45051,2015,7,9675
18779,45053,2015,5.1,598
18780,45055,2015,5.9,1709
18781,45057,2015,6.2,2283
18782,45059,2015,6.5,1967
18783,45061,2015,8.4,539
18784,45063,2015,4.8,6952
18785,45065,2015,7.1,243
18786,45067,2015,9.9,1269
18787,45069,2015,10,959
18788,45071,2015,5.2,991
18789,45073,2015,5.7,1977
18790,45075,2015,10.8,3972
18791,45077,2015,5.7,3197
18792,45079,2015,5.6,11101
18793,45081,2015,5.2,458
18794,45083,2015,5.7,7900
18795,45085,2015,6.8,3001
18796,45087,2015,7.8,903
18797,45089,2015,9.1,1168
18798,45091,2015,5.4,6864
18799,46000,2015,3,13798
18800,46003,2015,2.2,34
18801,46005,2015,2.6,247
18802,46007,2015,4.9,56
18803,46009,2015,2.6,79
18804,46011,2015,2.9,538
18805,46013,2015,2.6,553
18806,46015,2015,2.6,67
18807,46017,2015,7,50
18808,46019,2015,3.3,171
18809,46021,2015,2.9,25
18810,46023,2015,3.4,135
18811,46025,2015,3.6,71
18812,46027,2015,3,213
18813,46029,2015,3,467
18814,46031,2015,5,75
18815,46033,2015,4.2,166
18816,46035,2015,2.5,284
18817,46037,2015,4.9,140
18818,46039,2015,4.9,113
18819,46041,2015,11.3,261
18820,46043,2015,2.4,41
18821,46045,2015,2.5,55
18822,46047,2015,4.4,131
18823,46049,2015,2.6,29
18824,46051,2015,2.9,137
18825,46053,2015,3.1,64
18826,46055,2015,2.3,25
18827,46057,2015,3.3,103
18828,46059,2015,2.3,43
18829,46061,2015,3.3,59
18830,46063,2015,2.4,19
18831,46065,2015,2.4,235
18832,46067,2015,2.4,90
18833,46069,2015,2.8,20
18834,46071,2015,4.2,56
18835,46073,2015,2.2,25
18836,46075,2015,2.9,17
18837,46077,2015,2.9,80
18838,46079,2015,3.6,234
18839,46081,2015,3.2,412
18840,46083,2015,2.2,677
18841,46085,2015,4.6,83
18842,46087,2015,2.3,74
18843,46089,2015,3.3,37
18844,46091,2015,3.8,95
18845,46093,2015,3.1,417
18846,46095,2015,5.1,41
18847,46097,2015,2.4,29
18848,46099,2015,2.7,2837
18849,46101,2015,3.3,132
18850,46102,2015,11.3,407
18851,46103,2015,3.1,1695
18852,46105,2015,3.1,49
18853,46107,2015,3.2,38
18854,46109,2015,4.3,209
18855,46111,2015,2.5,31
18856,46115,2015,3,101
18857,46117,2015,2.3,43
18858,46119,2015,2.5,22
18859,46121,2015,7.2,222
18860,46123,2015,2.6,81
18861,46125,2015,2.6,122
18862,46127,2015,3.3,269
18863,46129,2015,5.3,121
18864,46135,2015,2.6,299
18865,46137,2015,5,49
18866,47000,2015,5.6,171532
18867,47001,2015,5.8,1928
18868,47003,2015,6.4,1245
18869,47005,2015,7.6,517
18870,47007,2015,7.9,335
18871,47009,2015,5.1,3063
18872,47011,2015,5.2,2569
18873,47013,2015,7.9,1153
18874,47015,2015,5.7,336
18875,47017,2015,8.2,1003
18876,47019,2015,6.4,1506
18877,47021,2015,4.8,955
18878,47023,2015,5.8,480
18879,47025,2015,7.2,905
18880,47027,2015,8.8,264
18881,47029,2015,7.7,1112
18882,47031,2015,5.5,1341
18883,47033,2015,6.4,435
18884,47035,2015,7,1613
18885,47037,2015,4.3,15844
18886,47039,2015,7.8,369
18887,47041,2015,6.8,503
18888,47043,2015,5.4,1302
18889,47045,2015,7.1,1189
18890,47047,2015,6.1,1099
18891,47049,2015,7.2,508
18892,47051,2015,5.1,1010
18893,47053,2015,7.3,1541
18894,47055,2015,4.9,721
18895,47057,2015,6.6,604
18896,47059,2015,6.4,1964
18897,47061,2015,7.7,377
18898,47063,2015,6.2,1632
18899,47065,2015,5.3,8836
18900,47067,2015,9.6,199
18901,47069,2015,7.5,694
18902,47071,2015,7.1,733
18903,47073,2015,6.3,1495
18904,47075,2015,8.3,635
18905,47077,2015,7.9,973
18906,47079,2015,6.5,902
18907,47081,2015,5.6,584
18908,47083,2015,8.6,274
18909,47085,2015,6.7,569
18910,47087,2015,7.8,348
18911,47089,2015,6.3,1482
18912,47091,2015,5.6,409
18913,47093,2015,4.6,10610
18914,47095,2015,8.5,167
18915,47097,2015,8.8,844
18916,47099,2015,6.5,1163
18917,47101,2015,7.2,349
18918,47103,2015,4.8,724
18919,47105,2015,5.6,1221
18920,47107,2015,6.3,1425
18921,47109,2015,8.4,740
18922,47111,2015,5.3,525
18923,47113,2015,5.8,2725
18924,47115,2015,6.7,787
18925,47117,2015,5.5,821
18926,47119,2015,5.1,2159
18927,47121,2015,7.6,368
18928,47123,2015,6.2,1190
18929,47125,2015,5.8,4547
18930,47127,2015,4.5,148
18931,47129,2015,7.4,573
18932,47131,2015,8.6,1069
18933,47133,2015,7.1,644
18934,47135,2015,6.7,209
18935,47137,2015,7.6,183
18936,47139,2015,6.5,479
18937,47141,2015,5.8,1884
18938,47143,2015,7.3,963
18939,47145,2015,6.4,1451
18940,47147,2015,4.8,1641
18941,47149,2015,4.4,6933
18942,47151,2015,9.2,748
18943,47153,2015,6.4,374
18944,47155,2015,6,2986
18945,47157,2015,6.4,27445
18946,47159,2015,5.6,473
18947,47161,2015,7.6,392
18948,47163,2015,5.7,3977
18949,47165,2015,4.6,4057
18950,47167,2015,7,1936
18951,47169,2015,5.9,216
18952,47171,2015,7.9,557
18953,47173,2015,6.7,488
18954,47175,2015,7.9,163
18955,47177,2015,5.6,998
18956,47179,2015,5.5,3198
18957,47181,2015,7.3,455
18958,47183,2015,6.7,1054
18959,47185,2015,6,688
18960,47187,2015,4,4286
18961,47189,2015,4.5,2943
18962,48000,2015,4.5,587497
18963,48001,2015,4,905
18964,48003,2015,3.5,326
18965,48005,2015,5.6,2106
18966,48007,2015,5.1,514
18967,48009,2015,4.5,184
18968,48011,2015,2.7,26
18969,48013,2015,4.8,986
18970,48015,2015,4.6,650
18971,48017,2015,4.3,121
18972,48019,2015,4,368
18973,48021,2015,3.9,1470
18974,48023,2015,3.6,58
18975,48025,2015,6.2,646
18976,48027,2015,4.7,6400
18977,48029,2015,3.8,33768
18978,48031,2015,3.2,182
18979,48033,2015,2.9,12
18980,48035,2015,4.5,365
18981,48037,2015,4.8,1897
18982,48039,2015,4.6,7710
18983,48041,2015,3.3,3628
18984,48043,2015,4,155
18985,48045,2015,3.9,23
18986,48047,2015,10,260
18987,48049,2015,4.4,692
18988,48051,2015,4.4,341
18989,48053,2015,3.7,778
18990,48055,2015,4.4,762
18991,48057,2015,4,456
18992,48059,2015,4.3,246
18993,48061,2015,7.2,11708
18994,48063,2015,6.2,315
18995,48065,2015,3.2,99
18996,48067,2015,6.8,833
18997,48069,2015,3.4,124
18998,48071,2015,5.4,957
18999,48073,2015,5.2,1088
19000,48075,2015,3.1,90
19001,48077,2015,4.4,217
19002,48079,2015,5.2,68
19003,48081,2015,4.1,57
19004,48083,2015,5.6,170
19005,48085,2015,3.7,17891
19006,48087,2015,3.7,47
19007,48089,2015,4,394
19008,48091,2015,3.7,2291
19009,48093,2015,4.3,229
19010,48095,2015,3.3,45
19011,48097,2015,3.7,735
19012,48099,2015,4.8,1178
19013,48101,2015,7.1,39
19014,48103,2015,5.8,107
19015,48105,2015,6,115
19016,48107,2015,4.4,116
19017,48109,2015,4.2,44
19018,48111,2015,2.2,88
19019,48113,2015,4.3,54508
19020,48115,2015,4.6,218
19021,48117,2015,3.2,279
19022,48119,2015,4.6,119
19023,48121,2015,3.6,15365
19024,48123,2015,4,404
19025,48125,2015,4.7,33
19026,48127,2015,4.7,334
19027,48129,2015,4.2,67
19028,48131,2015,8.1,426
19029,48133,2015,4.8,385
19030,48135,2015,4.7,3732
19031,48137,2015,4.6,40
19032,48139,2015,4,3214
19033,48141,2015,5.2,17827
19034,48143,2015,4,797
19035,48145,2015,4.3,276
19036,48147,2015,4.1,636
19037,48149,2015,3.3,427
19038,48151,2015,3.9,70
19039,48153,2015,5.6,153
19040,48155,2015,4.2,23
19041,48157,2015,4.3,15283
19042,48159,2015,4.9,224
19043,48161,2015,5.5,405
19044,48163,2015,3.9,379
19045,48165,2015,3.3,307
19046,48167,2015,5,7935
19047,48169,2015,3.7,79
19048,48171,2015,2.9,367
19049,48173,2015,2.8,23
19050,48175,2015,4.5,154
19051,48177,2015,3.7,359
19052,48179,2015,5.7,525
19053,48181,2015,4.1,2440
19054,48183,2015,5,2961
19055,48185,2015,5.4,617
19056,48187,2015,3.6,2596
19057,48189,2015,6.4,825
19058,48191,2015,5.4,65
19059,48193,2015,4.7,164
19060,48195,2015,3,93
19061,48197,2015,4.9,80
19062,48199,2015,5.7,1421
19063,48201,2015,4.7,104600
19064,48203,2015,5.3,1642
19065,48205,2015,2.1,64
19066,48207,2015,3.5,91
19067,48209,2015,3.5,3403
19068,48211,2015,3.2,73
19069,48213,2015,4.9,1684
19070,48215,2015,8,26424
19071,48217,2015,4.6,716
19072,48219,2015,4.2,491
19073,48221,2015,4.5,1116
19074,48223,2015,4.2,721
19075,48225,2015,4.5,446
19076,48227,2015,4.6,620
19077,48229,2015,5.7,73
19078,48231,2015,4.8,1856
19079,48233,2015,4.4,436
19080,48235,2015,3.6,29
19081,48237,2015,4.2,173
19082,48239,2015,3.8,279
19083,48241,2015,7.5,1046
19084,48243,2015,3.3,36
19085,48245,2015,7,7583
19086,48247,2015,7.2,147
19087,48249,2015,7.9,1528
19088,48251,2015,4.4,3289
19089,48253,2015,5.5,314
19090,48255,2015,4.3,274
19091,48257,2015,4.1,2260
19092,48259,2015,3.3,634
19093,48261,2015,3.2,9
19094,48263,2015,2.6,13
19095,48265,2015,3.7,785
19096,48267,2015,3.7,73
19097,48269,2015,3.5,7
19098,48271,2015,6.4,76
19099,48273,2015,5.9,857
19100,48275,2015,3.8,64
19101,48277,2015,4.8,1072
19102,48279,2015,9,496
19103,48281,2015,4.4,401
19104,48283,2015,4.2,179
19105,48285,2015,3.8,336
19106,48287,2015,3.6,333
19107,48289,2015,5.4,373
19108,48291,2015,7,2155
19109,48293,2015,5.1,434
19110,48295,2015,3.9,68
19111,48297,2015,4,238
19112,48299,2015,4.3,349
19113,48301,2015,5.2,4
19114,48303,2015,3.4,5131
19115,48305,2015,4.1,112
19116,48307,2015,4.8,190
19117,48309,2015,4.1,4621
19118,48311,2015,2.1,20
19119,48313,2015,4.3,222
19120,48315,2015,6.5,289
19121,48317,2015,3.5,91
19122,48319,2015,3.9,70
19123,48321,2015,6.8,1167
19124,48323,2015,10.7,2540
19125,48325,2015,4.4,900
19126,48327,2015,5.3,45
19127,48329,2015,3.5,3082
19128,48331,2015,5.3,535
19129,48333,2015,3.7,74
19130,48335,2015,5.7,156
19131,48337,2015,4.3,415
19132,48339,2015,4.3,11047
19133,48341,2015,3.1,350
19134,48343,2015,8.9,471
19135,48345,2015,3.7,18
19136,48347,2015,4.7,1331
19137,48349,2015,4.2,972
19138,48351,2015,7.6,407
19139,48353,2015,4.1,282
19140,48355,2015,5,8261
19141,48357,2015,4.3,226
19142,48359,2015,3,27
19143,48361,2015,6.6,2450
19144,48363,2015,5.2,691
19145,48365,2015,5.3,609
19146,48367,2015,4.2,2494
19147,48369,2015,2.4,118
19148,48371,2015,5.2,357
19149,48373,2015,6.1,1040
19150,48375,2015,3.4,1889
19151,48377,2015,10.7,334
19152,48379,2015,4.6,249
19153,48381,2015,2.9,2017
19154,48383,2015,4.6,88
19155,48385,2015,5.2,55
19156,48387,2015,6.4,312
19157,48389,2015,4.8,274
19158,48391,2015,5.4,177
19159,48393,2015,3.9,18
19160,48395,2015,4.8,348
19161,48397,2015,3.8,1699
19162,48399,2015,3.7,175
19163,48401,2015,4.8,1095
19164,48403,2015,9.4,329
19165,48405,2015,9.1,256
19166,48407,2015,5.6,638
19167,48409,2015,6.6,1986
19168,48411,2015,3.7,83
19169,48413,2015,5.3,80
19170,48415,2015,4.2,341
19171,48417,2015,2.9,60
19172,48419,2015,5.3,603
19173,48421,2015,2.7,39
19174,48423,2015,4.5,4677
19175,48425,2015,5.1,208
19176,48427,2015,13.6,3516
19177,48429,2015,4.2,173
19178,48431,2015,3.5,26
19179,48433,2015,4.4,29
19180,48435,2015,6.1,105
19181,48437,2015,4.8,131
19182,48439,2015,4.2,41599
19183,48441,2015,3.7,2343
19184,48443,2015,4.8,21
19185,48445,2015,4.7,255
19186,48447,2015,3.2,25
19187,48449,2015,5.8,739
19188,48451,2015,4.1,2255
19189,48453,2015,3.3,21689
19190,48455,2015,5.9,326
19191,48457,2015,7.1,520
19192,48459,2015,5.3,951
19193,48461,2015,3.9,70
19194,48463,2015,5.1,594
19195,48465,2015,6,1183
19196,48467,2015,4.5,1097
19197,48469,2015,4.2,1913
19198,48471,2015,5.1,1171
19199,48473,2015,4.8,1048
19200,48475,2015,4.3,255
19201,48477,2015,4.8,737
19202,48479,2015,4.8,5334
19203,48481,2015,4.4,944
19204,48483,2015,3.9,110
19205,48485,2015,4.3,2390
19206,48487,2015,4.9,249
19207,48489,2015,13.1,887
19208,48491,2015,3.5,9193
19209,48493,2015,3.8,878
19210,48495,2015,5.7,178
19211,48497,2015,4.7,1340
19212,48499,2015,5.3,897
19213,48501,2015,3.8,153
19214,48503,2015,4.3,364
19215,48505,2015,7.7,476
19216,48507,2015,11.3,429
19217,49000,2015,3.5,51512
19218,49001,2015,3.7,115
19219,49003,2015,3.6,863
19220,49005,2015,3,1794
19221,49007,2015,5.6,483
19222,49009,2015,4.5,21
19223,49011,2015,3.3,5275
19224,49013,2015,7.4,647
19225,49015,2015,5.9,260
19226,49017,2015,8.7,239
19227,49019,2015,6,333
19228,49021,2015,4.4,881
19229,49023,2015,3.9,191
19230,49025,2015,4.3,156
19231,49027,2015,3.4,210
19232,49029,2015,3.1,150
19233,49031,2015,6.3,29
19234,49033,2015,3.6,37
19235,49035,2015,3.3,19316
19236,49037,2015,7.7,440
19237,49039,2015,4.1,460
19238,49041,2015,4.4,413
19239,49043,2015,3.2,745
19240,49045,2015,4.1,1192
19241,49047,2015,6.7,1016
19242,49049,2015,3.2,8453
19243,49051,2015,3.4,454
19244,49053,2015,4,2532
19245,49055,2015,8.9,125
19246,49057,2015,4,4682
19247,50000,2015,3.5,12250
19248,50001,2015,3.4,713
19249,50003,2015,4.2,780
19250,50005,2015,4.6,698
19251,50007,2015,2.7,2567
19252,50009,2015,5.7,158
19253,50011,2015,3.5,967
19254,50013,2015,3.9,156
19255,50015,2015,4.6,636
19256,50017,2015,3.4,543
19257,50019,2015,5.5,753
19258,50021,2015,4.2,1324
19259,50023,2015,3.4,1181
19260,50025,2015,3.5,832
19261,50027,2015,3.2,943
19262,51000,2015,4.4,185900
19263,51001,2015,5.4,856
19264,51003,2015,3.8,2083
19265,51005,2015,5,353
19266,51007,2015,4.4,274
19267,51009,2015,4.7,722
19268,51011,2015,4.8,341
19269,51013,2015,2.8,4022
19270,51015,2015,4,1487
19271,51017,2015,4,102
19272,51019,2015,4.4,1678
19273,51021,2015,5.6,157
19274,51023,2015,4.1,721
19275,51025,2015,6.7,427
19276,51027,2015,10.7,781
19277,51029,2015,5.8,369
19278,51031,2015,4.7,1228
19279,51033,2015,5,743
19280,51035,2015,5.3,691
19281,51036,2015,5.3,196
19282,51037,2015,5.6,296
19283,51041,2015,4.2,7585
19284,51043,2015,3.9,293
19285,51045,2015,5.4,130
19286,51047,2015,4.3,994
19287,51049,2015,5.1,232
19288,51051,2015,10,491
19289,51053,2015,5.3,714
19290,51057,2015,5.3,293
19291,51059,2015,3.5,21686
19292,51061,2015,3.9,1396
19293,51063,2015,3.9,327
19294,51065,2015,3.7,490
19295,51067,2015,4.6,1222
19296,51069,2015,3.9,1753
19297,51071,2015,5.1,407
19298,51073,2015,4,770
19299,51075,2015,4.1,439
19300,51077,2015,5.8,412
19301,51079,2015,3.7,363
19302,51081,2015,5.3,222
19303,51083,2015,6.3,956
19304,51085,2015,3.8,2158
19305,51087,2015,4.2,7522
19306,51089,2015,6.3,1418
19307,51091,2015,3.5,47
19308,51093,2015,4.5,850
19309,51095,2015,4.3,1470
19310,51097,2015,4.7,173
19311,51099,2015,4.7,568
19312,51101,2015,4.2,364
19313,51103,2015,6.5,334
19314,51105,2015,7.1,612
19315,51107,2015,3.5,7061
19316,51109,2015,4.2,788
19317,51111,2015,5,267
19318,51113,2015,3.4,244
19319,51115,2015,4.2,170
19320,51117,2015,6,758
19321,51119,2015,4.2,209
19322,51121,2015,4.3,2127
19323,51125,2015,4,293
19324,51127,2015,3.8,423
19325,51131,2015,6,368
19326,51133,2015,6,329
19327,51135,2015,4.5,320
19328,51137,2015,4.5,730
19329,51139,2015,6.8,793
19330,51141,2015,5.3,409
19331,51143,2015,5.2,1579
19332,51145,2015,3.9,527
19333,51147,2015,6.2,623
19334,51149,2015,5.3,795
19335,51153,2015,4.1,9465
19336,51155,2015,5,817
19337,51157,2015,4.1,153
19338,51159,2015,4.5,176
19339,51161,2015,3.9,1908
19340,51163,2015,4.6,481
19341,51165,2015,4.1,1634
19342,51167,2015,6.5,742
19343,51169,2015,5.1,485
19344,51171,2015,4.2,890
19345,51173,2015,6.4,868
19346,51175,2015,4,365
19347,51177,2015,4.6,2930
19348,51179,2015,4.4,2943
19349,51181,2015,5,186
19350,51183,2015,6.8,276
19351,51185,2015,7.3,1216
19352,51187,2015,4.7,924
19353,51191,2015,4.7,1279
19354,51193,2015,5.3,476
19355,51195,2015,8.2,1130
19356,51197,2015,5.4,733
19357,51199,2015,4.2,1358
19358,51510,2015,3.2,3066
19359,51515,2015,0,0
19360,51520,2015,5.3,398
19361,51530,2015,5,166
19362,51540,2015,3.6,900
19363,51550,2015,4.5,5227
19364,51570,2015,4.7,405
19365,51580,2015,5.9,144
19366,51590,2015,7.1,1365
19367,51595,2015,6.8,154
19368,51600,2015,3.5,444
19369,51610,2015,3,237
19370,51620,2015,6.6,240
19371,51630,2015,5.3,707
19372,51640,2015,5.4,159
19373,51650,2015,5.9,3819
19374,51660,2015,5.2,1255
19375,51670,2015,7.5,722
19376,51678,2015,6.7,152
19377,51680,2015,5.5,1972
19378,51683,2015,4.1,887
19379,51685,2015,4.1,345
19380,51690,2015,8.7,466
19381,51700,2015,5.4,4774
19382,51710,2015,5.5,6106
19383,51720,2015,6.8,119
19384,51730,2015,9.1,1227
19385,51735,2015,3.8,238
19386,51740,2015,6.1,2728
19387,51750,2015,5.6,464
19388,51760,2015,5.1,5817
19389,51770,2015,4.8,2368
19390,51775,2015,4.4,558
19391,51790,2015,4.3,509
19392,51800,2015,4.9,2078
19393,51810,2015,4.2,9711
19394,51820,2015,4.7,474
19395,51830,2015,6.3,418
19396,51840,2015,4.3,616
19397,53000,2015,5.4,193577
19398,53001,2015,6.7,579
19399,53003,2015,4.6,448
19400,53005,2015,6.5,5936
19401,53007,2015,5.4,2302
19402,53009,2015,7.9,2104
19403,53011,2015,6.2,13361
19404,53013,2015,6.3,107
19405,53015,2015,7.5,3300
19406,53017,2015,6.2,1225
19407,53019,2015,9.9,244
19408,53021,2015,7.4,2870
19409,53023,2015,6,56
19410,53025,2015,7.1,3157
19411,53027,2015,8.8,2365
19412,53029,2015,5.9,1881
19413,53031,2015,6.9,774
19414,53033,2015,4.1,49022
19415,53035,2015,5.4,6214
19416,53037,2015,6,1255
19417,53039,2015,7,658
19418,53041,2015,8.2,2546
19419,53043,2015,5.7,276
19420,53045,2015,7.6,1748
19421,53047,2015,6.7,1427
19422,53049,2015,8.7,706
19423,53051,2015,9.4,431
19424,53053,2015,6.2,24399
19425,53055,2015,4.7,361
19426,53057,2015,6.6,3718
19427,53059,2015,7.2,355
19428,53061,2015,4.5,18236
19429,53063,2015,6.3,14402
19430,53065,2015,8.7,1508
19431,53067,2015,5.8,7273
19432,53069,2015,8.7,112
19433,53071,2015,5.7,1597
19434,53073,2015,5.8,6016
19435,53075,2015,4.7,1073
19436,53077,2015,7.8,9536
19437,54000,2015,6.6,52071
19438,54001,2015,7.2,503
19439,54003,2015,4.8,2610
19440,54005,2015,9.5,787
19441,54007,2015,8.7,481
19442,54009,2015,7.1,729
19443,54011,2015,5.3,2218
19444,54013,2015,12.2,340
19445,54015,2015,10.9,361
19446,54017,2015,5.4,199
19447,54019,2015,8.4,1381
19448,54021,2015,7.6,209
19449,54023,2015,7.4,431
19450,54025,2015,6.4,995
19451,54027,2015,5.4,530
19452,54029,2015,7.6,1001
19453,54031,2015,7.3,404
19454,54033,2015,6.2,1984
19455,54035,2015,7,848
19456,54037,2015,4,1127
19457,54039,2015,5.9,5105
19458,54041,2015,8,568
19459,54043,2015,9.5,708
19460,54045,2015,11,1275
19461,54047,2015,12.5,673
19462,54049,2015,6.7,1762
19463,54051,2015,8.3,1176
19464,54053,2015,8.3,837
19465,54055,2015,7.1,1575
19466,54057,2015,7.2,842
19467,54059,2015,12.9,941
19468,54061,2015,4.6,2348
19469,54063,2015,5.4,316
19470,54065,2015,5.4,405
19471,54067,2015,8.8,888
19472,54069,2015,5.5,1145
19473,54071,2015,4.5,164
19474,54073,2015,8.3,251
19475,54075,2015,8,289
19476,54077,2015,6.1,902
19477,54079,2015,5.5,1412
19478,54081,2015,7.2,2212
19479,54083,2015,6.8,824
19480,54085,2015,6.8,310
19481,54087,2015,11.2,593
19482,54089,2015,6.9,314
19483,54091,2015,5.8,458
19484,54093,2015,6,207
19485,54095,2015,9.1,338
19486,54097,2015,7.8,766
19487,54099,2015,6.9,1094
19488,54101,2015,7.4,259
19489,54103,2015,9.8,707
19490,54105,2015,10.1,231
19491,54107,2015,6.1,2307
19492,54109,2015,9.4,738
19493,55000,2015,4.4,137159
19494,55001,2015,7.1,589
19495,55003,2015,6.1,483
19496,55005,2015,4.9,1189
19497,55007,2015,8.1,611
19498,55009,2015,4,5530
19499,55011,2015,4.8,312
19500,55013,2015,6.8,495
19501,55015,2015,3.5,955
19502,55017,2015,4.6,1522
19503,55019,2015,4.3,743
19504,55021,2015,4.3,1335
19505,55023,2015,5.7,450
19506,55025,2015,3.1,9658
19507,55027,2015,4.3,2041
19508,55029,2015,6.5,1003
19509,55031,2015,4.8,1128
19510,55033,2015,4.4,1042
19511,55035,2015,3.7,2160
19512,55037,2015,6.6,145
19513,55039,2015,4,2266
19514,55041,2015,7.3,291
19515,55043,2015,4.3,1203
19516,55045,2015,3.7,783
19517,55047,2015,5.3,527
19518,55049,2015,4.1,566
19519,55051,2015,8.6,224
19520,55053,2015,4.7,481
19521,55055,2015,4.1,1884
19522,55057,2015,5,676
19523,55059,2015,5,4351
19524,55061,2015,4,434
19525,55063,2015,3.8,2506
19526,55065,2015,3.6,349
19527,55067,2015,5.9,561
19528,55069,2015,4.9,742
19529,55071,2015,4.9,2048
19530,55073,2015,3.9,2886
19531,55075,2015,5.7,1176
19532,55077,2015,6,448
19533,55078,2015,9.4,151
19534,55079,2015,5.6,26742
19535,55081,2015,4.4,991
19536,55083,2015,5,1022
19537,55085,2015,5.6,1046
19538,55087,2015,3.9,3939
19539,55089,2015,3.6,1736
19540,55091,2015,4.1,167
19541,55093,2015,3.8,925
19542,55095,2015,4.7,1158
19543,55097,2015,4.5,1769
19544,55099,2015,4.3,297
19545,55101,2015,5.5,5437
19546,55103,2015,4.1,380
19547,55105,2015,5.1,4212
19548,55107,2015,5.3,373
19549,55109,2015,3.7,1822
19550,55111,2015,4,1412
19551,55113,2015,7.7,600
19552,55115,2015,4.8,1010
19553,55117,2015,3.7,2253
19554,55119,2015,4.3,458
19555,55121,2015,3.8,633
19556,55123,2015,4,620
19557,55125,2015,6.9,683
19558,55127,2015,4.5,2577
19559,55129,2015,5.2,416
19560,55131,2015,3.7,2781
19561,55133,2015,3.7,8202
19562,55135,2015,4.5,1222
19563,55137,2015,6.1,703
19564,55139,2015,4.1,3780
19565,55141,2015,5.4,1847
19566,56000,2015,4.2,12714
19567,56001,2015,3.1,635
19568,56003,2015,4.4,241
19569,56005,2015,3.9,993
19570,56007,2015,3.7,307
19571,56009,2015,3.6,298
19572,56011,2015,3.5,127
19573,56013,2015,5.5,1097
19574,56015,2015,3.2,228
19575,56017,2015,4.1,98
19576,56019,2015,4.8,201
19577,56021,2015,3.9,1884
19578,56023,2015,4.7,388
19579,56025,2015,4.8,2051
19580,56027,2015,3,39
19581,56029,2015,4.2,663
19582,56031,2015,3.9,188
19583,56033,2015,4.2,660
19584,56035,2015,5.1,233
19585,56037,2015,4.6,1047
19586,56039,2015,3.8,558
19587,56041,2015,4.9,473
19588,56043,2015,4.1,175
19589,56045,2015,3.4,132
19590,72000,2015,12,134141
19591,72001,2015,17.7,777
19592,72003,2015,14,1654
19593,72005,2015,14,2074
19594,72007,2015,14.6,998
19595,72009,2015,14.6,970
19596,72011,2015,13,1155
19597,72013,2015,13.9,3327
19598,72015,2015,18.8,978
19599,72017,2015,15.2,898
19600,72019,2015,13.2,983
19601,72021,2015,9.3,6262
19602,72023,2015,12.2,1728
19603,72025,2015,10.4,5019
19604,72027,2015,12.9,1212
19605,72029,2015,11.8,1912
19606,72031,2015,8.8,5548
19607,72033,2015,10.4,841
19608,72035,2015,10.7,1744
19609,72037,2015,13.8,535
19610,72039,2015,17.4,680
19611,72041,2015,9.9,1545
19612,72043,2015,18.9,2081
19613,72045,2015,15.2,785
19614,72047,2015,13.5,1267
19615,72049,2015,3.7,31
19616,72051,2015,7.8,1001
19617,72053,2015,14.8,1704
19618,72054,2015,14.9,508
19619,72055,2015,19.6,824
19620,72057,2015,17.3,2119
19621,72059,2015,19.5,1035
19622,72061,2015,5.8,2167
19623,72063,2015,8.7,1503
19624,72065,2015,15.6,2040
19625,72067,2015,11.6,649
19626,72069,2015,14.7,2602
19627,72071,2015,12.6,1553
19628,72073,2015,14.8,615
19629,72075,2015,15.2,2389
19630,72077,2015,13.9,1735
19631,72079,2015,17.9,1006
