id,fips,econ_year,num_civ_labor_force,num_employed
33904,21215,2014,9159,8679
33905,21217,2014,11281,10413
33906,21219,2014,5463,5168
33907,21221,2014,5718,5316
33908,21223,2014,3878,3597
33909,21225,2014,6761,6329
33910,21227,2014,59395,56106
33911,21229,2014,6126,5795
33912,21231,2014,7259,6559
33913,21233,2014,6291,5950
33914,21235,2014,13406,12241
33915,21237,2014,2056,1825
33916,21239,2014,14245,13611
33917,22000,2014,2141519,2007668
33918,22001,2014,26543,25045
33919,22003,2014,8859,8234
33920,22005,2014,59431,56324
33921,22007,2014,10016,9259
33922,22009,2014,16059,14921
33923,22011,2014,14733,13752
33924,22013,2014,5904,5445
33925,22015,2014,57910,54652
33926,22017,2014,110589,102525
33927,22019,2014,94139,88684
33928,22021,2014,4059,3750
33929,22023,2014,3429,3263
33930,22025,2014,3826,3523
33931,22027,2014,6329,5868
33932,22029,2014,7716,7064
33933,22031,2014,11070,10190
33934,22033,2014,231088,218054
33935,22035,2014,2207,1890
33936,22037,2014,8152,7638
33937,22039,2014,13077,12210
33938,22041,2014,7561,6860
33939,22043,2014,8371,7788
33940,22045,2014,32429,30419
33941,22047,2014,14303,13205
33942,22049,2014,7209,6794
33943,22051,2014,217170,204407
33944,22053,2014,13514,12735
33945,22055,2014,121951,116068
33946,22057,2014,48292,46020
33947,22059,2014,6602,6264
33948,22061,2014,20580,19061
33949,22063,2014,66303,62728
33950,22065,2014,3903,3479
33951,22067,2014,11106,9880
33952,22069,2014,16818,15539
33953,22071,2014,178265,166143
33954,22073,2014,71668,66761
33955,22075,2014,10195,9626
33956,22077,2014,10061,9366
33957,22079,2014,57784,53998
33958,22081,2014,3974,3693
33959,22083,2014,8680,7938
33960,22085,2014,9171,8582
33961,22087,2014,19140,17840
33962,22089,2014,25378,23863
33963,22091,2014,4511,4067
33964,22093,2014,9721,8902
33965,22095,2014,20286,18698
33966,22097,2014,34039,31489
33967,22099,2014,24569,23185
33968,22101,2014,25224,23671
33969,22103,2014,114505,108152
33970,22105,2014,53508,49512
33971,22107,2014,1777,1612
33972,22109,2014,54458,51868
33973,22111,2014,9331,8643
33974,22113,2014,26415,24968
33975,22115,2014,17349,15897
33976,22117,2014,16884,15582
33977,22119,2014,15605,14268
33978,22121,2014,12829,12098
33979,22123,2014,4220,3679
33980,22125,2014,5337,5039
33981,22127,2014,5394,4995
33982,23000,2014,698035,659008
33983,23001,2014,56041,53019
33984,23003,2014,33021,30530
33985,23005,2014,159584,152585
33986,23007,2014,14971,14003
33987,23009,2014,29849,27836
33988,23011,2014,63463,60072
33989,23013,2014,20694,19638
33990,23015,2014,17245,16234
33991,23017,2014,27413,25504
33992,23019,2014,79149,74357
33993,23021,2014,7714,7157
33994,23023,2014,19077,18218
33995,23025,2014,24372,22476
33996,23027,2014,20888,19634
33997,23029,2014,14412,13248
33998,23031,2014,110144,104496
33999,24000,2014,3125017,2945911
34000,24001,2014,33252,30763
34001,24003,2014,297403,282564
34002,24005,2014,441320,414836
34003,24009,2014,47212,44735
34004,24011,2014,17406,16332
34005,24013,2014,92570,88185
34006,24015,2014,52420,49013
34007,24017,2014,80126,75591
34008,24019,2014,15775,14470
34009,24021,2014,128021,121643
34010,24023,2014,15534,14440
34011,24025,2014,135219,127649
34012,24027,2014,173385,165997
34013,24029,2014,10344,9688
34014,24031,2014,544271,520698
34015,24033,2014,486156,457128
34016,24035,2014,26364,25040
34017,24037,2014,54062,51200
34018,24039,2014,9271,8407
34019,24041,2014,19118,18089
34020,24043,2014,76367,71498
34021,24045,2014,50050,46230
34022,24047,2014,25640,22722
34023,24510,2014,293732,268993
34024,25000,2014,3569557,3364853
34025,25001,2014,112092,104063
34026,25003,2014,65597,61290
34027,25005,2014,289058,267790
34028,25007,2014,9477,8727
34029,25009,2014,405200,380964
34030,25011,2014,39528,37435
34031,25013,2014,222351,205507
34032,25015,2014,87074,82496
34033,25017,2014,855356,815472
34034,25019,2014,6965,6534
34035,25021,2014,367437,349093
34036,25023,2014,267046,251027
34037,25025,2014,415607,393692
34038,25027,2014,426774,400764
34039,26000,2014,4759720,4416017
34040,26001,2014,3836,3428
34041,26003,2014,3324,2977
34042,26005,2014,59859,56610
34043,26007,2014,13571,12483
34044,26009,2014,10090,9129
34045,26011,2014,6410,5699
34046,26013,2014,3472,3081
34047,26015,2014,30015,28388
34048,26017,2014,53232,49393
34049,26019,2014,8745,7986
34050,26021,2014,73550,68569
34051,26023,2014,19328,18041
34052,26025,2014,64211,60140
34053,26027,2014,23884,22273
34054,26029,2014,13123,12053
34055,26031,2014,10701,9551
34056,26033,2014,16912,15304
34057,26035,2014,11945,10767
34058,26037,2014,39673,37671
34059,26039,2014,5350,4841
34060,26041,2014,17479,15998
34061,26043,2014,12881,12002
34062,26045,2014,55866,52662
34063,26047,2014,17980,16262
34064,26049,2014,181939,167392
34065,26051,2014,10059,9124
34066,26053,2014,6710,6113
34067,26055,2014,48044,45141
34068,26057,2014,18514,17203
34069,26059,2014,20546,19106
34070,26061,2014,16978,15674
34071,26063,2014,16580,15439
34072,26065,2014,145727,136700
34073,26067,2014,29305,27486
34074,26069,2014,10324,9317
34075,26071,2014,5215,4761
34076,26073,2014,35562,33453
34077,26075,2014,73167,68293
34078,26077,2014,128362,121148
34079,26079,2014,7732,7001
34080,26081,2014,336948,320264
34081,26083,2014,986,876
34082,26085,2014,3626,3219
34083,26087,2014,39845,36049
34084,26089,2014,10553,9848
34085,26091,2014,48104,45011
34086,26093,2014,95367,89348
34087,26095,2014,2488,2276
34088,26097,2014,5306,4711
34089,26099,2014,420573,387466
34090,26101,2014,10381,9497
34091,26103,2014,33868,31488
34092,26105,2014,14715,13607
34093,26107,2014,19222,17694
34094,26109,2014,11752,10943
34095,26111,2014,41707,39163
34096,26113,2014,7078,6528
34097,26115,2014,76222,71563
34098,26117,2014,27716,25615
34099,26119,2014,3163,2753
34100,26121,2014,77368,71415
34101,26123,2014,22672,21039
34102,26125,2014,629684,589088
34103,26127,2014,12867,11573
34104,26129,2014,8615,7769
34105,26131,2014,2386,2114
34106,26133,2014,10237,9362
34107,26135,2014,2985,2632
34108,26137,2014,11235,10321
34109,26139,2014,149580,142408
34110,26141,2014,5460,4761
34111,26143,2014,7975,7059
34112,26145,2014,89243,82552
34113,26147,2014,73631,66608
34114,26149,2014,28928,27245
34115,26151,2014,19678,18001
34116,26153,2014,3541,3152
34117,26155,2014,33256,30742
34118,26157,2014,25150,22988
34119,26159,2014,35436,32578
34120,26161,2014,187616,178470
34121,26163,2014,767640,694103
34122,26165,2014,14724,13463
34123,27000,2014,2979798,2852488
34124,27001,2014,6792,6328
34125,27003,2014,189457,181414
34126,27005,2014,18019,17140
34127,27007,2014,23369,22096
34128,27009,2014,21763,20638
34129,27011,2014,2599,2481
34130,27013,2014,38618,37258
34131,27015,2014,14225,13561
34132,27017,2014,17632,16686
34133,27019,2014,54396,52377
34134,27021,2014,14032,13011
34135,27023,2014,6913,6592
34136,27025,2014,28651,27270
34137,27027,2014,35306,34076
34138,27029,2014,4562,4075
34139,27031,2014,3065,2888
34140,27033,2014,5596,5295
34141,27035,2014,31559,29665
34142,27037,2014,232013,223040
34143,27039,2014,11274,10794
34144,27041,2014,19917,19157
34145,27043,2014,7393,6998
34146,27045,2014,11050,10553
34147,27047,2014,16283,15561
34148,27049,2014,26788,25707
34149,27051,2014,3289,3122
34150,27053,2014,673912,647791
34151,27055,2014,10379,9909
34152,27057,2014,9462,8844
34153,27059,2014,20287,19238
34154,27061,2014,22015,20526
34155,27063,2014,6317,6046
34156,27065,2014,8877,8202
34157,27067,2014,23727,22697
34158,27069,2014,2396,2276
34159,27071,2014,6456,5897
34160,27073,2014,3660,3482
34161,27075,2014,5696,5428
34162,27077,2014,2393,2276
34163,27079,2014,15522,14667
34164,27081,2014,3287,3141
34165,27083,2014,15316,14750
34166,27085,2014,19869,18930
34167,27087,2014,2368,2231
34168,27089,2014,5606,5219
34169,27091,2014,10245,9751
34170,27093,2014,12890,12284
34171,27095,2014,12719,11846
34172,27097,2014,17441,16327
34173,27099,2014,20324,19529
34174,27101,2014,4870,4627
34175,27103,2014,19810,19190
34176,27105,2014,11256,10862
34177,27107,2014,3323,3153
34178,27109,2014,83226,80284
34179,27111,2014,30955,29517
34180,27113,2014,8865,8399
34181,27115,2014,14645,13726
34182,27117,2014,4792,4607
34183,27119,2014,17128,16320
34184,27121,2014,6237,6004
34185,27123,2014,278003,266524
34186,27125,2014,2265,2131
34187,27127,2014,8020,7658
34188,27129,2014,8228,7763
34189,27131,2014,35186,33704
34190,27133,2014,5682,5535
34191,27135,2014,8831,8499
34192,27137,2014,102538,97198
34193,27139,2014,78333,75442
34194,27141,2014,49319,47028
34195,27143,2014,8288,7896
34196,27145,2014,87919,84245
34197,27147,2014,21349,20523
34198,27149,2014,5580,5395
34199,27151,2014,4879,4638
34200,27153,2014,12847,12236
34201,27155,2014,1716,1635
34202,27157,2014,11753,11268
34203,27159,2014,6158,5767
34204,27161,2014,9695,9217
34205,27163,2014,136346,131262
34206,27165,2014,6175,5864
34207,27167,2014,3600,3475
34208,27169,2014,29409,28286
34209,27171,2014,71353,68273
34210,27173,2014,5499,5266
34211,28000,2014,1243934,1149277
34212,28001,2014,11568,10592
34213,28003,2014,15083,14071
34214,28005,2014,4435,4076
34215,28007,2014,7022,6403
34216,28009,2014,2971,2690
34217,28011,2014,13270,11989
34218,28013,2014,6219,5751
34219,28015,2014,3402,3076
34220,28017,2014,7186,6480
34221,28019,2014,3567,3273
34222,28021,2014,3103,2645
34223,28023,2014,6251,5682
34224,28025,2014,7962,6895
34225,28027,2014,9532,8399
34226,28029,2014,11135,10136
34227,28031,2014,7813,7292
34228,28033,2014,81070,76686
34229,28035,2014,32177,29768
34230,28037,2014,2899,2653
34231,28039,2014,8891,8150
34232,28041,2014,4379,3987
34233,28043,2014,9263,8591
34234,28045,2014,18415,17070
34235,28047,2014,84498,78755
34236,28049,2014,107739,99866
34237,28051,2014,6126,5198
34238,28053,2014,2557,2148
34239,28055,2014,426,351
34240,28057,2014,9867,9153
34241,28059,2014,58907,54152
34242,28061,2014,6413,5862
34243,28063,2014,2399,2009
34244,28065,2014,4107,3682
34245,28067,2014,26582,24921
34246,28069,2014,3741,3259
34247,28071,2014,23202,21699
34248,28073,2014,27681,26247
34249,28075,2014,32464,30006
34250,28077,2014,4506,4128
34251,28079,2014,7806,7245
34252,28081,2014,38705,35890
34253,28083,2014,10528,9186
34254,28085,2014,13698,12783
34255,28087,2014,25189,22968
34256,28089,2014,49596,46959
34257,28091,2014,9862,9044
34258,28093,2014,14315,13059
34259,28095,2014,15418,13848
34260,28097,2014,4181,3791
34261,28099,2014,10743,10007
34262,28101,2014,8743,8154
34263,28103,2014,3996,3491
34264,28105,2014,22002,20411
34265,28107,2014,13377,11951
34266,28109,2014,22256,20754
34267,28111,2014,4195,3807
34268,28113,2014,14498,13285
34269,28115,2014,13439,12518
34270,28117,2014,10822,10004
34271,28119,2014,2744,2382
34272,28121,2014,70738,67418
34273,28123,2014,12626,11926
34274,28125,2014,1764,1568
34275,28127,2014,10726,10032
34276,28129,2014,6702,6311
34277,28131,2014,6313,5768
34278,28133,2014,8637,7548
34279,28135,2014,5823,5278
34280,28137,2014,11739,10733
34281,28139,2014,8699,7970
34282,28141,2014,7568,6979
34283,28143,2014,4747,4182
34284,28145,2014,12806,12010
34285,28147,2014,5141,4650
34286,28149,2014,20874,19263
34287,28151,2014,18315,15998
34288,28153,2014,7712,7022
34289,28155,2014,3951,3610
34290,28157,2014,2828,2501
34291,28159,2014,7133,6414
34292,28161,2014,4907,4450
34293,28163,2014,9251,8321
34294,29000,2014,3035599,2848571
34295,29001,2014,10557,9873
34296,29003,2014,9816,9308
34297,29005,2014,2862,2707
34298,29007,2014,11195,10567
34299,29009,2014,14753,13843
34300,29011,2014,5466,5121
34301,29013,2014,8069,7496
34302,29015,2014,7153,6593
34303,29017,2014,5623,5241
34304,29019,2014,97268,93196
34305,29021,2014,46094,43456
34306,29023,2014,19022,17675
34307,29025,2014,4318,4080
34308,29027,2014,21706,20480
34309,29029,2014,18738,17206
34310,29031,2014,40517,38296
34311,29033,2014,4723,4383
34312,29035,2014,2548,2319
34313,29037,2014,52619,49595
34314,29039,2014,5839,5467
34315,29041,2014,3837,3614
34316,29043,2014,42042,39964
34317,29045,2014,3427,3188
34318,29047,2014,128935,121912
34319,29049,2014,10647,10019
34320,29051,2014,39508,37516
34321,29053,2014,7622,7165
34322,29055,2014,10851,9979
34323,29057,2014,3496,3285
34324,29059,2014,6942,6411
34325,29061,2014,4021,3786
34326,29063,2014,4954,4684
34327,29065,2014,6247,5823
34328,29067,2014,5011,4625
34329,29069,2014,13092,11900
34330,29071,2014,51903,48531
34331,29073,2014,7590,7187
34332,29075,2014,3621,3416
34333,29077,2014,146806,139639
34334,29079,2014,4882,4623
34335,29081,2014,3966,3706
34336,29083,2014,10085,9427
34337,29085,2014,3683,3374
34338,29087,2014,2687,2555
34339,29089,2014,4970,4701
34340,29091,2014,16222,15058
34341,29093,2014,3911,3523
34342,29095,2014,356144,330689
34343,29097,2014,57529,54472
34344,29099,2014,115933,108688
34345,29101,2014,22727,21255
34346,29103,2014,1963,1873
34347,29105,2014,15848,14561
34348,29107,2014,16900,15889
34349,29109,2014,17413,16383
34350,29111,2014,5140,4871
34351,29113,2014,26484,24751
34352,29115,2014,5203,4777
34353,29117,2014,7282,6914
34354,29119,2014,10253,9656
34355,29121,2014,7422,6964
34356,29123,2014,5483,5101
34357,29125,2014,3958,3711
34358,29127,2014,14576,13767
34359,29129,2014,1863,1768
34360,29131,2014,11604,10704
34361,29133,2014,6244,5788
34362,29135,2014,7356,6914
34363,29137,2014,4171,3902
34364,29139,2014,5667,5330
34365,29141,2014,7939,7247
34366,29143,2014,8435,7806
34367,29145,2014,28332,26796
34368,29147,2014,11061,10304
34369,29149,2014,4129,3818
34370,29151,2014,7198,6862
34371,29153,2014,3653,3324
34372,29155,2014,7074,6413
34373,29157,2014,10243,9684
34374,29159,2014,20583,19315
34375,29161,2014,19371,18110
34376,29163,2014,8118,7654
34377,29165,2014,53791,51030
34378,29167,2014,14065,13166
34379,29169,2014,15170,14064
34380,29171,2014,2483,2357
34381,29173,2014,5620,5322
34382,29175,2014,10530,9783
34383,29177,2014,11093,10335
34384,29179,2014,2683,2458
34385,29181,2014,5549,5091
34386,29183,2014,211394,201163
34387,29185,2014,3974,3668
34388,29186,2014,9047,8443
34389,29187,2014,26224,24214
34390,29189,2014,527334,496520
34391,29195,2014,11202,10571
34392,29197,2014,1883,1743
34393,29199,2014,2384,2269
34394,29201,2014,19801,18492
34395,29203,2014,3416,3093
34396,29205,2014,3047,2863
34397,29207,2014,13105,12078
34398,29209,2014,13266,11981
34399,29211,2014,2731,2550
34400,29213,2014,25643,23134
34401,29215,2014,9403,8656
34402,29217,2014,9799,9245
34403,29219,2014,17052,15997
34404,29221,2014,10430,9534
34405,29223,2014,5635,5213
34406,29225,2014,16243,15257
34407,29227,2014,1289,1237
34408,29229,2014,7615,7058
34409,29510,2014,159559,147413
34410,30000,2014,512613,488738
34411,30001,2014,4869,4689
34412,30003,2014,5593,5036
34413,30005,2014,2434,2293
34414,30007,2014,2502,2368
34415,30009,2014,5391,5181
34416,30011,2014,687,665
34417,30013,2014,38301,36654
34418,30015,2014,2592,2508
34419,30017,2014,6593,6381
34420,30019,2014,952,923
34421,30021,2014,4866,4738
34422,30023,2014,5240,5012
34423,30025,2014,2074,2034
34424,30027,2014,5746,5499
34425,30029,2014,43773,40954
34426,30031,2014,56887,54904
34427,30033,2014,748,728
34428,30035,2014,5957,5329
34429,30037,2014,392,374
34430,30039,2014,1527,1423
34431,30041,2014,7833,7381
34432,30043,2014,5632,5373
34433,30045,2014,967,926
34434,30047,2014,12487,11797
34435,30049,2014,35221,33913
34436,30051,2014,974,943
34437,30053,2014,7920,7036
34438,30055,2014,1089,1064
34439,30057,2014,4231,4037
34440,30059,2014,908,869
34441,30061,2014,1747,1588
34442,30063,2014,59970,57311
34443,30065,2014,2362,2266
34444,30067,2014,8068,7617
34445,30069,2014,284,272
34446,30071,2014,1994,1888
34447,30073,2014,2844,2704
34448,30075,2014,1076,1043
34449,30077,2014,2937,2790
34450,30079,2014,514,492
34451,30081,2014,18792,17658
34452,30083,2014,7328,7153
34453,30085,2014,4822,4573
34454,30087,2014,4176,3940
34455,30089,2014,4637,4207
34456,30091,2014,2130,2074
34457,30093,2014,17023,16184
34458,30095,2014,4998,4811
34459,30097,2014,1782,1719
34460,30099,2014,2882,2774
34461,30101,2014,2348,2277
34462,30103,2014,347,333
34463,30105,2014,4364,4232
34464,30107,2014,783,744
34465,30109,2014,550,534
34466,30111,2014,79477,76525
34467,31000,2014,1012727,979728
34468,31001,2014,16728,16167
34469,31003,2014,3594,3497
34470,31005,2014,224,212
34471,31007,2014,437,421
34472,31009,2014,275,263
34473,31011,2014,3025,2947
34474,31013,2014,5747,5569
34475,31015,2014,1100,1064
34476,31017,2014,1421,1372
34477,31019,2014,27498,26745
34478,31021,2014,3584,3445
34479,31023,2014,4830,4688
34480,31025,2014,13244,12755
34481,31027,2014,4670,4563
34482,31029,2014,2349,2301
34483,31031,2014,3417,3334
34484,31033,2014,5751,5627
34485,31035,2014,3463,3351
34486,31037,2014,5625,5458
34487,31039,2014,4952,4823
34488,31041,2014,6138,5991
34489,31043,2014,11054,10645
34490,31045,2014,5288,5134
34491,31047,2014,13340,12881
34492,31049,2014,1092,1062
34493,31051,2014,3059,2966
34494,31053,2014,19232,18537
34495,31055,2014,286657,276341
34496,31057,2014,1278,1249
34497,31059,2014,3248,3170
34498,31061,2014,1577,1527
34499,31063,2014,1552,1509
34500,31065,2014,2711,2634
34501,31067,2014,11094,10638
34502,31069,2014,1194,1160
34503,31071,2014,1203,1172
34504,31073,2014,1137,1103
34505,31075,2014,429,419
34506,31077,2014,1272,1231
34507,31079,2014,32417,31160
34508,31081,2014,4766,4624
34509,31083,2014,1803,1756
34510,31085,2014,629,611
34511,31087,2014,1342,1296
34512,31089,2014,5925,5769
34513,31091,2014,424,406
34514,31093,2014,3369,3244
34515,31095,2014,4302,4172
34516,31097,2014,2169,2087
34517,31099,2014,3851,3757
34518,31101,2014,4668,4535
34519,31103,2014,620,603
34520,31105,2014,2229,2173
34521,31107,2014,4735,4589
34522,31109,2014,168083,163106
34523,31111,2014,18742,18137
34524,31113,2014,495,480
34525,31115,2014,382,367
34526,31117,2014,439,429
34527,31119,2014,19497,18926
34528,31121,2014,4116,3961
34529,31123,2014,2683,2603
34530,31125,2014,2072,2016
34531,31127,2014,3728,3586
34532,31129,2014,2405,2338
34533,31131,2014,8248,7945
34534,31133,2014,1654,1608
34535,31135,2014,1853,1814
34536,31137,2014,5056,4926
34537,31139,2014,4242,4121
34538,31141,2014,17325,16812
34539,31143,2014,2964,2870
34540,31145,2014,6292,6131
34541,31147,2014,4279,4124
34542,31149,2014,884,861
34543,31151,2014,7237,6990
34544,31153,2014,89873,87108
34545,31155,2014,11025,10644
34546,31157,2014,18764,18088
34547,31159,2014,8851,8581
34548,31161,2014,2782,2710
34549,31163,2014,1728,1671
34550,31165,2014,807,787
34551,31167,2014,3578,3479
34552,31169,2014,3034,2957
34553,31171,2014,428,413
34554,31173,2014,3021,2839
34555,31175,2014,2119,2056
34556,31177,2014,11050,10696
34557,31179,2014,5571,5416
34558,31181,2014,1730,1672
34559,31183,2014,559,543
34560,31185,2014,7400,7167
34561,32000,2014,1380084,1267424
34562,32001,2014,10505,9664
34563,32003,2014,1010053,926938
34564,32005,2014,22128,20300
34565,32007,2014,27626,26024
34566,32009,2014,535,511
34567,32011,2014,1016,954
34568,32013,2014,8525,7953
34569,32015,2014,3292,3064
34570,32017,2014,1934,1787
34571,32019,2014,22258,19879
34572,32021,2014,1698,1508
34573,32023,2014,16035,14434
34574,32027,2014,2534,2343
34575,32029,2014,1831,1660
34576,32031,2014,220570,203367
34577,32033,2014,4793,4492
34578,32510,2014,24752,22548
34579,33000,2014,743756,711740
34580,33001,2014,31687,30358
34581,33003,2014,24229,23205
34582,33005,2014,42124,40412
34583,33007,2014,15189,14321
34584,33009,2014,48583,46897
34585,33011,2014,229207,218843
34586,33013,2014,81094,77972
34587,33015,2014,177073,168849
34588,33017,2014,70787,67940
34589,33019,2014,23789,22945
34590,34000,2014,4493894,4191318
34591,34001,2014,131703,117847
34592,34003,2014,478313,452433
34593,34005,2014,228312,213648
34594,34007,2014,251451,232102
34595,34009,2014,48530,42606
34596,34011,2014,67591,60911
34597,34013,2014,374445,344549
34598,34015,2014,147308,136550
34599,34017,2014,357828,335149
34600,34019,2014,65510,62333
34601,34021,2014,195199,183805
34602,34023,2014,432359,406084
34603,34025,2014,325811,306099
34604,34027,2014,261034,247930
34605,34029,2014,264702,245225
34606,34031,2014,247350,227039
34607,34033,2014,31075,28440
34608,34035,2014,172969,163976
34609,34037,2014,77212,72273
34610,34039,2014,278319,259030
34611,34041,2014,56873,53288
34612,35000,2014,931950,870570
34613,35001,2014,322126,302407
34614,35003,2014,1194,1096
34615,35005,2014,27248,25604
34616,35006,2014,9122,8347
34617,35007,2014,6185,5801
34618,35009,2014,21814,20723
34619,35011,2014,845,806
34620,35013,2014,94455,87658
34621,35015,2014,29214,27936
34622,35017,2014,12587,11766
34623,35019,2014,1624,1500
34624,35021,2014,319,304
34625,35023,2014,2159,2007
34626,35025,2014,30890,29550
34627,35027,2014,8855,8329
34628,35028,2014,8509,8162
34629,35029,2014,11410,9373
34630,35031,2014,24064,21657
34631,35033,2014,2276,2029
34632,35035,2014,24883,23347
34633,35037,2014,3323,3106
34634,35039,2014,16593,15158
34635,35041,2014,8170,7723
34636,35043,2014,61533,57186
34637,35045,2014,55623,52119
34638,35047,2014,11058,10170
34639,35049,2014,73054,69128
34640,35051,2014,3970,3610
34641,35053,2014,6511,6038
34642,35055,2014,15105,13628
34643,35057,2014,5601,5059
34644,35059,2014,1914,1827
34645,35061,2014,29721,27417
34646,36000,2014,9523567,8925328
34647,36001,2014,157049,149307
34648,36003,2014,23292,21833
34649,36005,2014,603201,545610
34650,36007,2014,87879,82002
34651,36009,2014,36581,34000
34652,36011,2014,37566,35298
34653,36013,2014,57704,53745
34654,36015,2014,38121,35717
34655,36017,2014,23155,21704
34656,36019,2014,35938,33543
34657,36021,2014,31281,29794
34658,36023,2014,23633,22082
34659,36025,2014,20004,18681
34660,36027,2014,142064,134432
34661,36029,2014,447882,420334
34662,36031,2014,17528,16312
34663,36033,2014,20489,18990
34664,36035,2014,23407,21599
34665,36037,2014,29986,28310
34666,36039,2014,20691,19282
34667,36041,2014,2427,2245
34668,36043,2014,28817,26846
34669,36045,2014,46554,42979
34670,36047,2014,1213696,1123287
34671,36049,2014,11853,10915
34672,36051,2014,30909,29103
34673,36053,2014,33382,31224
34674,36055,2014,364023,342750
34675,36057,2014,22241,20565
34676,36059,2014,684808,651793
34677,36061,2014,905240,851252
34678,36063,2014,101415,94233
34679,36065,2014,103036,96696
34680,36067,2014,224355,211780
34681,36069,2014,54704,51815
34682,36071,2014,175195,165500
34683,36073,2014,18026,16633
34684,36075,2014,54993,50518
34685,36077,2014,29966,28240
34686,36079,2014,50199,47713
34687,36081,2014,1149271,1077982
34688,36083,2014,81048,76657
34689,36085,2014,219670,203725
34690,36087,2014,149157,141405
34691,36089,2014,47022,43347
34692,36091,2014,115485,110057
34693,36093,2014,75998,71888
34694,36095,2014,14724,13728
34695,36097,2014,8595,7987
34696,36099,2014,15497,14616
34697,36101,2014,44037,40980
34698,36103,2014,765069,723564
34699,36105,2014,33241,31034
34700,36107,2014,23748,22288
34701,36109,2014,54678,52262
34702,36111,2014,87883,82831
34703,36113,2014,32260,30116
34704,36115,2014,28530,26779
34705,36117,2014,44353,41591
34706,36119,2014,470006,445694
34707,36121,2014,18331,17126
34708,36123,2014,11677,11011
34709,37000,2014,4698287,4410647
34710,37001,2014,76826,72595
34711,37003,2014,17471,16518
34712,37005,2014,4390,4099
34713,37007,2014,10918,10166
34714,37009,2014,12412,11586
34715,37011,2014,7651,7165
34716,37013,2014,20087,18653
34717,37015,2014,8518,7865
34718,37017,2014,14284,12981
34719,37019,2014,47685,44026
34720,37021,2014,127808,121978
34721,37023,2014,39369,36989
34722,37025,2014,94343,89007
34723,37027,2014,35487,32983
34724,37029,2014,4553,4284
34725,37031,2014,31079,29208
34726,37033,2014,9652,8976
34727,37035,2014,74659,70051
34728,37037,2014,32257,30729
34729,37039,2014,11102,10337
34730,37041,2014,5676,5241
34731,37043,2014,4103,3842
34732,37045,2014,45968,42710
34733,37047,2014,23009,21106
34734,37049,2014,41089,38332
34735,37051,2014,127501,117510
34736,37053,2014,12712,11935
34737,37055,2014,20099,18457
34738,37057,2014,78382,73589
34739,37059,2014,19684,18564
34740,37061,2014,26586,24937
34741,37063,2014,153026,145417
34742,37065,2014,23213,20885
34743,37067,2014,177329,166984
34744,37069,2014,28295,26507
34745,37071,2014,100806,94143
34746,37073,2014,5198,4898
34747,37075,2014,3311,2881
34748,37077,2014,28141,26659
34749,37079,2014,9413,8844
34750,37081,2014,253309,237205
34751,37083,2014,21244,19245
34752,37085,2014,49363,45824
34753,37087,2014,27252,25713
34754,37089,2014,49445,47025
34755,37091,2014,9380,8706
34756,37093,2014,19384,17811
34757,37095,2014,2197,2001
34758,37097,2014,79951,75063
34759,37099,2014,18364,17172
34760,37101,2014,85890,81147
34761,37103,2014,4489,4199
34762,37105,2014,25006,23020
34763,37107,2014,27848,25915
34764,37109,2014,39640,37271
34765,37111,2014,20803,19506
34766,37113,2014,15035,14071
34767,37115,2014,9397,8829
34768,37117,2014,9879,9129
34769,37119,2014,548084,516183
34770,37121,2014,6533,6042
34771,37123,2014,11471,10760
34772,37125,2014,38184,35914
34773,37127,2014,44217,40795
34774,37129,2014,110542,104191
34775,37131,2014,7940,7319
34776,37133,2014,64023,60243
34777,37135,2014,72720,69439
34778,37137,2014,5302,4960
34779,37139,2014,17268,15916
34780,37141,2014,25304,23562
34781,37143,2014,5099,4713
34782,37145,2014,17933,16582
34783,37147,2014,87471,82000
34784,37149,2014,8408,7971
34785,37151,2014,66632,62396
34786,37153,2014,16922,15450
34787,37155,2014,51074,46378
34788,37157,2014,41103,38116
34789,37159,2014,62426,58148
34790,37161,2014,25436,23323
34791,37163,2014,29636,27775
34792,37165,2014,11973,10581
34793,37167,2014,28530,26855
34794,37169,2014,21784,20503
34795,37171,2014,33006,31034
34796,37173,2014,6482,5915
34797,37175,2014,13345,12588
34798,37177,2014,1552,1402
34799,37179,2014,108842,103296
34800,37181,2014,18043,16405
34801,37183,2014,523736,498730
34802,37185,2014,7215,6591
34803,37187,2014,5035,4564
34804,37189,2014,27043,25683
34805,37191,2014,53861,50510
34806,37193,2014,29541,27643
34807,37195,2014,37589,34120
34808,37197,2014,17529,16564
34809,37199,2014,7489,6998
34810,38000,2014,409503,398783
34811,38001,2014,1100,1071
34812,38003,2014,5533,5365
34813,38005,2014,2483,2326
34814,38007,2014,486,472
34815,38009,2014,3220,3113
34816,38011,2014,1873,1840
34817,38013,2014,1283,1251
34818,38015,2014,46912,45789
34819,38017,2014,91738,89562
34820,38019,2014,2028,1971
34821,38021,2014,2558,2508
34822,38023,2014,1852,1825
34823,38025,2014,4248,4196
34824,38027,2014,1275,1206
34825,38029,2014,1541,1457
34826,38031,2014,1613,1565
34827,38033,2014,965,945
34828,38035,2014,36560,35566
34829,38037,2014,1282,1247
34830,38039,2014,1172,1145
34831,38041,2014,1521,1490
34832,38043,2014,1264,1216
34833,38045,2014,2233,2180
34834,38047,2014,918,891
34835,38049,2014,3264,3131
34836,38051,2014,1232,1196
34837,38053,2014,9089,8955
